geneID	logFC	AveExpr	t	P.Value	adj.P.Val	B
Me1_v2_0233450	7.312266235851683	4.388785148209657	4.052424476126491	8.812319570591385e-5	0.0012734833084054782	1.2799283551204983
Me1_v2_0224350	6.71138878593827	7.00387967601532	6.1602909033290105	9.022909103992338e-9	7.997781559751624e-7	9.800234112395458
Me1_v2_0085490	6.412722621474131	3.602994494597882	2.3690077926279103	0.019356301372918584	0.07488646847063683	-3.2078127409695933
Me1_v2_0062260	-6.305136214793283	1.7650252887916271	-6.751459907083864	4.811589641115926e-10	7.624027657007137e-8	12.338734176295151
Me1_v2_0085480	5.65988830370916	4.460178940625583	2.728983828561808	0.007262456178984806	0.036816046966229594	-2.5113709768483616
Me1_v2_0214160	-5.634289185634522	7.233681104142287	-5.803333873689097	4.96913380238665e-8	3.0634299545671277e-6	8.172511763150691
Me1_v2_0227860	-5.610681615576522	-0.9922673194753917	-3.9963898443893435	1.088035987194071e-4	0.001505508836994578	0.9144441822911045
Me1_v2_0108040	5.358006361623241	1.608254026714109	1.7170235592512377	0.08843370431687633	0.2204379055817445	-4.210376144296039
Me1_v2_0122460	-5.277532313055678	2.0946411161515703	-7.485924968596385	1.0804684770204932e-11	3.070760012865386e-9	15.818089380876643
Me1_v2_0134610	-5.219587441464229	-2.5365910946850163	-3.745771064602646	2.7252205056281834e-4	0.0030804970425045847	0.019246068404118688
Me1_v2_0011250	5.155632278839263	-0.3173841601486537	2.1799561589977112	0.031120706898323972	0.10601334071904134	-3.5538357502168054
Me1_v2_0215160	-4.950718346137007	0.36006215311519174	-4.7893364114553565	4.618052884379328e-6	1.239673716563896e-4	3.6997017525490445
Me1_v2_0045960	-4.8143795080051675	-0.7106703271117744	-4.657187065416363	8.019693495579184e-6	1.9018889011701361e-4	2.962089885574292
Me1_v2_0170020	-4.607042779222479	6.073677064341584	-5.731031994192639	6.975150811458065e-8	4.015758047561307e-6	7.854698351795781
Me1_v2_0035910	-4.594291726653932	1.560167507723672	-4.562739191652583	1.182694850032351e-5	2.5919401823536404e-4	3.070392586936638
Me1_v2_0200340	-4.493188003266756	2.4100057952607945	-5.067606561261926	1.4006684481814278e-6	4.755553228735617e-5	4.958745084812444
Me1_v2_0227850	-4.3812482000461745	5.371377784219846	-6.8379539848879505	3.102433875715464e-10	5.191502667727606e-8	13.015596192973698
Me1_v2_0074290	-4.3460686790992575	2.281013081341509	-7.5593779404764545	7.332659667554536e-12	2.225275785551932e-9	16.611444454911414
Me1_v2_0214180	-4.3317312313695195	7.827639658959499	-6.1116740550943325	1.1417406749863367e-8	9.642861691335074e-7	9.567415533198044
Me1_v2_0205260	-4.331114609929971	0.07653217489374875	-5.8713162680139614	3.6051373791674566e-8	2.39962768676555e-6	8.055858496925852
Me1_v2_0166780	-4.287210697667375	4.527821387267354	-5.144582222860764	9.998143901501504e-7	3.6910673516780295e-5	5.368525554618577
Me1_v2_0088010	-4.248624526628603	5.680418319932022	-7.349460142180597	2.212233328358755e-11	5.658576820609073e-9	15.552741069455045
Me1_v2_0164710	4.218715609373425	-1.2896051774058424	2.8338538718876967	0.0053584204292404436	0.029448286613121592	-2.21533156994363
Me1_v2_0080920	-4.153948863867918	2.1494632921407035	-4.519905687830746	1.4081858941209228e-5	2.9352233334383143e-4	2.8260480682118514
Me1_v2_0158080	-4.135376886144805	0.9912994863066747	-5.605199242169558	1.251690525670572e-7	6.4266575326862774e-6	7.1722453917865705
Me1_v2_0130990	-4.129581729772329	3.0281591153930743	-5.144030843604112	1.0022424716711111e-6	3.692417994911779e-5	5.362298351212074
Me1_v2_0064300	-4.095526748409928	3.180623748291103	-5.421038378720383	2.907689367397488e-7	1.3315135069885429e-5	6.523927696981777
Me1_v2_0060490	4.091458948853973	6.178605520706971	6.035449937749602	1.648250789163864e-8	1.286279346183752e-6	9.205385523999984
Me1_v2_0162510	-4.082285720554964	4.508591125703673	-5.346541449780273	4.070700313950222e-7	1.75628648485009e-5	6.18974654437791
Me1_v2_0058330	-4.079448475142486	-0.9879068384800186	-6.653690686175043	7.878780775847998e-10	1.1285565583324673e-7	10.888473902445991
Me1_v2_0150660	-4.061824054231992	-0.9790733625601274	-5.332327444040432	4.3392855748682576e-7	1.854293752219956e-5	4.90546175669379
Me1_v2_0063070	4.04994016808842	0.6906169250697742	2.925606286237891	0.004079335221840334	0.02411373296370128	-2.1065021437360696
Me1_v2_0137290	3.944526008234977	7.044683505715525	5.793830465770507	5.196298262543842e-8	3.164616339824745e-6	8.083467366502418
Me1_v2_0030120	3.922639793971072	-1.6285875609652825	4.480490211603343	1.651938122147074e-5	3.3233654019149844e-4	2.671782827660701
Me1_v2_0214100	-3.906985824224503	5.851341067869476	-4.972858322064134	2.1122364031022232e-6	6.577320486529618e-5	4.580795922410495
Me1_v2_0220890	-3.842622947080232	2.0945627205723123	-6.689256273388188	6.587298049034504e-10	9.911392568736369e-8	12.085402199738441
Me1_v2_0180110	-3.8337893098033953	1.2339478396063752	-2.5140880461814374	0.013195071937574963	0.05642650180135651	-2.913131063611336
Me1_v2_0163470	-3.7576637316482207	2.494079734974699	-3.886311194246238	1.6366903396561276e-4	0.0020550449180605163	0.7337361444212567
Me1_v2_0165980	3.7560298797471994	-2.3085778931013063	2.3285980579328327	0.021474206149498853	0.08082734099364662	-3.2797453954142197
Me1_v2_0114470	-3.7501972421477436	3.753053319945303	-5.9291942749894755	2.7391301918572705e-8	1.915786175203298e-6	8.748037729852495
Me1_v2_0203050	-3.721807854324091	-1.128082274388359	-5.0524897444194625	1.4960112967110986e-6	4.9974034081366086e-5	3.987200552951313
Me1_v2_0125900	-3.712119270798019	1.8865436759121539	-4.04280253387593	9.138447949226244e-5	0.001310039315699727	1.186362598516638
Me1_v2_0139470	-3.6960701296991707	-3.036973689372431	-4.873491948518375	3.233332911670218e-6	9.203946865414189e-5	2.857527514598983
Me1_v2_0131850	-3.6883799482923965	2.3815718279784424	-3.341342082529898	0.0010977807702598238	0.009128508401154362	-0.9292648428245975
Me1_v2_0114600	3.6820643951633674	7.061446516134158	4.550152970357769	1.2450578197603373e-5	2.6956179277882515e-4	2.9191463926543273
Me1_v2_0082740	3.6771917481702276	2.5143354982633737	2.8713811110398284	0.0047964365182152505	0.027240501122958807	-2.5293679297549794
